Record ID,Data de criação,Data da última modificação,Data da última atividade,Data de fechamento,Etapa do negócio,Valor,Valor do contrato anual,Receita anual recorrente,Valor total do contrato,Valor previsto,Valor na moeda da empresa,Valor do negócio projetado na moeda local,Valor do negócio projetado,Motivo de fechamento perdido,Data da próxima atividade,Nome da empresa,Nome do negócio completo,Setor,ultima_etapa,Nome do negócio
8126020723,2022-03-04 15:57,2023-07-20 11:53,2022-03-07 17:02,2022-05-17 16:42,Negócio perdido,,,,,,,,,Não é ICP; Nós Declinamos; Financeiro,,SCANSOURCE,ScanSource,Hardware de computador,Agendamento_Aceito,ScanSource
8105310560,2022-03-02 19:22,2023-07-19 15:00,2022-03-07 16:30,2022-04-07 10:07,Negócio perdido,,,,,,,,,Não é ICP; Nós Declinamos,,LANGUIRU,Languiru,Alimentos e bebidas ,Agendamento_Aceito,Languiru
8102366235,2022-03-02 13:30,2023-03-09 14:36,2022-03-03 17:00,2022-04-20 12:14,Negócio perdido,,,,,,,,,Não é ICP,,LOPES CONSULTORIA,Lopes Consultoria de Imóveis ,Imobiliária,Agendamento_Aceito,Lopes Consultoria de Imóveis 
7992981272,2022-02-22 13:09,2023-03-09 14:36,2022-05-17 17:31,2022-07-19 18:00,Negócio perdido,,,,,,,,,Desinteresse/Declinou; Sumiu,,REDE GRAAL,Rede Graal,Restaurantes,Agendamento_Aceito,Rede Graal
7992382761,2022-02-22 11:31,2023-07-20 11:13,2022-04-12 10:08,2022-04-28 14:26,Negócio perdido,,,,,,,,,Não é ICP; Sumiu; Nós Declinamos,,DONIZETE DISTRIBUIDORA,Donizete Distribuidora,Logística e cadeia de suprimento,Agendamento_Aceito,Donizete Distribuidora
7941424019,2022-02-18 10:23,2023-03-09 14:37,2022-04-05 19:03,2022-03-30 14:39,Proposta Enviada (SQL),269234.28,,,,269234.28,269234.28,134617.14,134617.14,,,UNICAMPO,Unicampo,Agricultura,Proposta,Unicampo
7874288537,2022-02-10 11:19,2023-07-20 11:53,2022-02-17 15:31,2022-04-20 12:14,Negócio perdido,,,,,,,,,Não é ICP,,GRUPO BARCELOS,Grupo Barcelos,Serviços jurídicos,Agendamento_Aceito,Grupo Barcelos
7857425845,2022-02-08 17:26,2023-07-19 15:05,2022-03-08 15:00,2022-05-04 14:18,Negócio perdido,,,,,,,,,Saiu da Empresa,,CNH INDUSTRIAL,CNH Industrial - New Holland,,Agendamento_Aceito,CNH Industrial - New Holland
7846319660,2022-02-07 15:52,2023-05-11 11:24,2023-05-11 11:24,2022-07-14 12:07,Cliente,717721.2,,,,717721.2,717721.2,717721.2,717721.2,,,CITROSUCO,Citrosuco,Produção de alimentos,Cliente,Citrosuco
7845344878,2022-02-07 13:51,2023-03-09 14:36,2022-02-10 14:49,2022-04-20 12:24,Negócio perdido,,,,,,,,,Não é ICP,,BUONNY,Buonny,Segurança e investigações,Agendamento_Aceito,Buonny
7843495456,2022-02-07 12:02,2023-07-19 15:01,2022-04-11 16:43,2022-05-17 16:20,Negócio perdido,,,,,,,,,Desinteresse/Declinou,,IRB BRASIL,AB Brasil,Seguro,Diagnostico,AB Brasil
7797871203,2022-02-02 14:08,2023-07-20 11:42,2022-04-13 11:43,2022-08-10 13:40,Negócio perdido,,,,,,,,,Timing; Desinteresse/Declinou; Maturação,,KWS GROUP,KWS Group,Agricultura,Agendamento_Aceito,KWS Group
7795634522,2022-02-02 11:27,2023-06-27 11:48,2023-01-19 11:23,,Negócio perdido,,,,,,,,,Maturação; Timing,,PIRELLI,Pirelli,Automotivo,Diagnostico,Pirelli
7789205783,2022-02-01 16:12,2023-03-09 14:36,2022-03-03 10:44,2022-03-03 10:43,Negócio perdido,,,,,,,,,Desinteresse/Declinou,,ESPORTE CLUBE, Esporte Clube Pinheiros,Esportes,Agendamento_Aceito, Esporte Clube Pinheiros
7751609754,2022-01-28 11:26,2023-07-20 11:30,2022-03-07 08:51,2022-04-07 10:16,Negócio perdido,,,,,,,,,Não é ICP; Timing; Nós Declinamos,,IC TRANSPORTES,IC Transportes,,Agendamento_Aceito,IC Transportes
7656709761,2022-01-21 14:15,2023-07-19 15:22,2022-02-26 14:00,2022-04-20 12:15,Negócio perdido,,,,,,,,,Não é ICP,,BLU LOGISTICS,Blu Logistics Brasil,Logística e cadeia de suprimento ,Agendamento_Aceito,Blu Logistics Brasil
7464886900,2022-01-10 13:27,2023-07-19 15:30,2022-01-14 14:00,2022-04-20 12:28,Negócio perdido,,,,,,,,,Maturação; Timing,,BROTO,Broto,,Diagnostico,Broto
7315686716,2021-12-22 10:05,2023-05-30 17:58,2022-05-31 10:55,2022-02-14 12:31,Negócio perdido,,,,,,,,,Sumiu,,BRADESCO SEGUROS,Bradesco Seguros,Seguro,Agendamentos,Bradesco Seguros
7274350383,2021-12-17 11:33,2023-04-18 17:48,2022-01-12 15:49,2022-04-20 12:22,Negócio perdido,,,,,,,,,Timing; Maturação,,SONEDA,Sonda,Tecnologia da informação e serviços ,Agendamento_Aceito,Sonda
7254907909,2021-12-15 10:14,2023-03-09 14:36,2021-12-22 11:12,,Negócio perdido,,,,,,,,,Sumiu,,STOCCHE FORBES,Stocche Forbes Advogados,Serviços jurídicos,Agendamento_Aceito,Stocche Forbes Advogados
7234053502,2021-12-13 11:46,2023-03-09 14:37,2022-01-07 16:48,2022-04-20 12:16,Negócio perdido,,,,,,,,,Desinteresse/Declinou; Saiu da Empresa,,SAPORE,Sapore,Restaurantes,Agendamento_Aceito,Sapore
7204413836,2021-12-09 15:08,2023-07-20 11:38,2021-12-16 13:32,,Negócio perdido,,,,,,,,,Não é ICP,,BSI,BSI,Consultoria de gestão,Agendamento_Aceito,BSI
7195219797,2021-12-08 13:14,2023-07-20 11:55,2022-04-12 16:06,2022-05-31 15:57,Negócio perdido,,,,,,,,,Sumiu; Maturação,,GOMES DA,Gomes da Costa (Grupo Calvo),Alimentos e bebidas,Agendamento_Aceito,Gomes da Costa (Grupo Calvo)
7069468764,2021-12-02 15:44,2023-03-09 14:36,2021-12-06 12:00,,Negócio perdido,,,,,,,,,Timing,,DELA FOODS,Arla Foods Ingredients,,Agendamento_Aceito,Arla Foods Ingredients
7058385200,2021-12-01 17:51,2023-03-09 14:36,2021-12-09 10:40,2022-04-20 12:11,Negócio perdido,,,,,,,,,Maturação; Timing,,NTT DATA,NTT DATA Corporation,Software de computador,Diagnostico,NTT DATA Corporation
7059246430,2021-12-01 17:43,2023-06-21 19:48,2021-11-26 18:00,2021-12-31 17:43,Negócio perdido,808140.0,,,,808140.0,808140.0,0.0,0.0,Timing; Desinteresse/Declinou,,BANCO NEON,Banco Next,Serviços financeiros,Negocios_Criados,Banco Next
7044610073,2021-11-30 09:49,2023-07-20 11:29,2022-02-16 15:00,2022-04-20 12:10,Negócio perdido,,,,,,,,,Maturação; Timing,,COPA AIRLINES,Copa Airlines,Linhas aéreas/aviação,Diagnostico,Copa Airlines
6992349113,2021-11-23 11:32,2023-03-09 14:36,2022-03-10 18:02,2022-07-01 16:37,Negócio perdido,,,,,,,,,Sumiu,,WEG,WEG,Fabricação elétrica/eletrônica,Diagnostico,WEG
6964380599,2021-11-19 19:22,2023-07-19 14:58,2021-11-19 19:24,2021-12-01 18:19,Negócio perdido,,,,,,,,,Desinteresse/Declinou; Timing,,BOM JESUS,Bom Jesus,Educação superior ,Agendamento_Aceito,Bom Jesus
6939016495,2021-11-16 17:20,2023-07-19 15:27,2022-05-13 09:24,2022-05-17 16:25,Negócio perdido,458150.16,,,,458150.16,458150.16,0.0,0.0,Fechou com Concorrente; Financeiro,,ORAL SIN,Oral Sin,"Saúde, bem-estar e fitness ",Proposta,Oral Sin
6908332884,2021-11-12 13:22,2023-07-19 14:57,2021-11-17 18:56,2022-04-20 12:16,Negócio perdido,,,,,,,,,Não é ICP; Financeiro,,START QUÍMICA,Start Química,Produtos químicos ,Diagnostico,Start Química
6899678592,2021-11-11 15:38,2023-04-13 17:10,2021-12-10 15:09,,Negócio perdido,,,,,,,,,Não é ICP,,KERRY,Kerry,Produção de alimentos,Agendamento_Aceito,Kerry
6873735277,2021-11-08 19:14,2023-07-19 15:37,2022-11-01 15:26,,Negócio perdido,,,,,,,,,Financeiro; Fechou com Concorrente,,URGO MEDICAL,Urgo Medical,,Proposta,Urgo Medical
6867874965,2021-11-08 09:47,2023-07-19 14:45,2021-11-18 14:20,2022-04-20 12:16,Negócio perdido,,,,,,,,,Maturação,,ROYAL DE,Royal De Heus,,Diagnostico,Royal De Heus
6831367721,2021-11-03 12:33,2023-05-02 10:36,2023-04-26 09:43,2021-12-01 18:19,Negócio perdido,,,,,,,,,Não é ICP; Nós Declinamos,,NUTANIX,Nutanix,Software de computador,Agendamento_Aceito,Nutanix
8002485392,2021-11-03 11:48,2023-06-23 18:08,2023-06-23 18:08,2022-02-28 11:47,Cliente,2500000.0,,,,2500000.0,2500000.0,2500000.0,2500000.0,,,SYNGENTA,Syngenta - Renovação 50%,,Cliente,Syngenta - Renovação 50%
6763861259,2021-10-27 11:20,2023-07-19 15:29,2021-11-12 11:43,2021-11-12 11:43,Negócio perdido,,,,,,,,,Financeiro,,DELTA SUCROENERGIA,Delta Sucroenergia,,Agendamento_Aceito,Delta Sucroenergia
6694150260,2021-10-19 13:08,2023-03-09 14:37,2021-10-01 16:27,2021-10-31 13:08,Negócio perdido,562721.4,,,,562721.4,562721.4,0.0,0.0,Desinteresse/Declinou; Sumiu,,ADORAR ALIMENTOS,Aurora Alimentos,,Proposta,Aurora Alimentos
6686799431,2021-10-18 19:36,2023-03-09 14:37,2021-10-27 19:23,2021-12-01 18:20,Negócio perdido,,,,,,,,,Não é ICP; Timing; Saiu da Empresa,,CONSÓRCIO EMBRACON,Consórcio Embracon,Serviços financeiros,Agendamento_Aceito,Consórcio Embracon
6633359955,2021-10-15 10:52,2023-03-09 14:36,2021-12-21 09:46,2022-04-20 12:08,Negócio perdido,179238.0,,,,179238.0,179238.0,0.0,0.0,Desinteresse/Declinou,,MYRA,Myra,Farmacêutica ,Proposta,Myra
6615095564,2021-10-13 19:52,2023-07-20 11:12,2021-10-18 15:00,2021-12-01 18:23,Negócio perdido,,,,,,,,,Saiu da Empresa,,SOPRA,Sopra,Software de computador,Agendamento_Aceito,Sopra
6560859939,2021-10-08 10:46,2023-05-30 17:58,2021-10-21 15:29,,Negócio perdido,,,,,,,,,Não é ICP; Sumiu,,MSA SAFETY,MSA Safety,Segurança pública,Agendamento_Aceito,MSA Safety
6346212167,2021-10-01 11:11,2023-07-20 11:52,2022-02-07 15:00,2022-04-20 12:10,Negócio perdido,,,,,,,,,Maturação; Timing,,CONTINENTAL,Continental,Automotivo,Diagnostico,Continental
6324349316,2021-09-28 20:51,2023-07-20 11:35,2021-12-01 16:00,2021-12-01 18:18,Negócio perdido,,,,,,,,,Não é ICP,,SAMARCO,Samarco,Mineração e metais,Agendamento_Aceito,Samarco
6316252465,2021-09-27 22:07,2023-07-20 10:28,2021-10-07 18:00,2022-04-20 12:22,Negócio perdido,,,,,,,,,Não é ICP,,BRADO,Brado,,Agendamento_Aceito,Brado
6312610066,2021-09-27 14:59,2023-07-19 15:42,2021-11-04 14:00,2021-12-01 18:18,Negócio perdido,,,,,,,,,Desinteresse/Declinou; Timing,,MARCOPOLO,Marcopolo,,Agendamento_Aceito,Marcopolo
6293527454,2021-09-24 17:28,2023-07-19 15:19,2021-09-27 10:00,2021-12-01 18:20,Negócio perdido,,,,,,,,,Timing,,KINGSPAN ISOESTE,Kingspan Isoeste ,,Agendamento_Aceito,Kingspan Isoeste 
6291157893,2021-09-24 11:36,2023-07-20 11:37,2021-11-16 14:00,2022-04-20 12:11,Negócio perdido,,,,,,,,,Maturação,,VERZANI &,Verzani & Sandrini,Tecnologia da informação e serviços,Diagnostico,Verzani & Sandrini
6276415809,2021-09-22 15:37,2023-07-19 14:55,2021-11-03 18:07,2021-11-10 16:50,Negócio perdido,,,,,,,,,Financeiro; Nós Declinamos,,KEPLER WEBER,Kepler Weber,Agricultura ,Agendamento_Aceito,Kepler Weber
6218954632,2021-09-15 09:54,2023-07-20 11:24,2021-09-22 15:30,2021-09-30 16:34,Negócio perdido,,,,,,,,,Não é ICP; Timing,,ENGINEERING BRASIL,Engineering Brasil,Software de computador,Agendamento_Aceito,Engineering Brasil
6212368466,2021-09-14 14:15,2023-07-20 11:41,2021-09-16 14:00,2021-10-21 02:46,Negócio perdido,,,,,,,,,Não é ICP; Financeiro,,MINI KALZONE,Mini Kalzone ,Restaurantes,Agendamento_Aceito,Mini Kalzone 
6180906591,2021-09-10 12:03,2023-05-30 17:58,2021-09-28 15:58,,Negócio perdido,,,,,,,,,Não é ICP; Financeiro,,JABIL,Jabil,Fabricação elétrica/eletrônica,Agendamento_Aceito,Jabil
6180188332,2021-09-10 10:23,2023-07-19 15:23,2022-03-10 17:53,2022-07-01 16:36,Negócio perdido,,,,,,,,,Sumiu,,ENGIE,ENGIE,,Agendamento_Aceito,ENGIE
6165872256,2021-09-08 14:57,2023-07-20 11:41,2021-09-16 11:33,2021-09-16 11:35,Negócio perdido,,,,,,,,,Timing,,INVITAE,Invitae,Biotecnologia,Agendamento_Aceito,Invitae
6127033456,2021-09-02 19:14,2023-06-30 08:44,2021-10-26 15:23,2022-04-20 12:11,Negócio perdido,,,,,,,,,Maturação,,DROGA RAIA,Drogaraia,Alimentos e bebidas,Diagnostico,Drogaraia
6088006146,2021-09-01 16:35,2023-03-09 14:36,2021-12-30 08:00,2021-12-01 18:22,Negócio perdido,,,,,,,,,Não é ICP; Timing,,AIR LIQUIDE,Air Liquide Brasil,Produtos químicos,Agendamento_Aceito,Air Liquide Brasil
6087747672,2021-09-01 16:16,2023-07-04 16:51,2023-03-09 10:30,2022-04-20 12:10,Negócio perdido,,,,,,,,,Não é ICP; Financeiro,,MACHADO MEYER,Machado Meyer,Serviços jurídicos,Diagnostico,Machado Meyer
6087887756,2021-09-01 16:13,2023-07-20 11:32,2021-09-30 17:25,2022-02-15 15:09,Negócio perdido,,,,,,,,,Timing,,BAT,BAT,Tabaco,Diagnostico,BAT
6084431894,2021-09-01 08:48,2023-03-09 14:36,2021-09-16 17:06,2021-12-01 18:18,Negócio perdido,,,,,,,,,Sumiu,,SPC BRASIL,SPAR Brasil,Serviços financeiros,Agendamento_Aceito,SPAR Brasil
6041976395,2021-08-26 19:42,2023-03-09 14:36,2021-09-28 20:25,2021-09-28 20:25,Negócio perdido,,,,,,,,,Sumiu,,SINTER FUTURA,Sinter Futura,Cosméticos,Agendamentos,Sinter Futura
6030678162,2021-08-25 11:48,2023-07-19 15:11,2021-10-05 08:00,2021-12-01 18:21,Negócio perdido,,,,,,,,,Maturação,,PETZ,Petz ,,Agendamento_Aceito,Petz 
5987555472,2021-08-19 11:53,2023-07-20 11:46,2022-03-10 18:53,2022-03-11 17:07,Negócio perdido,,,,,,,,,Sumiu,,SUPERA,SUPERA ,Farmacêutica,Agendamento_Aceito,SUPERA 
5938792470,2021-08-16 10:34,2023-07-20 11:59,2021-10-01 08:00,2021-12-01 18:23,Negócio perdido,,,,,,,,,Timing; Maturação,,AGROPALMA, Agropalma,Petróleo e energia,Agendamento_Aceito, Agropalma
5902794385,2021-08-10 22:03,2023-06-14 15:49,2021-08-10 16:15,2021-09-10 19:19,Cliente,15488.68,,,,15488.68,15488.68,15488.68,15488.68,,,APSEN FARMACÊUTICA,Apsen Farmacêutica,Farmacêutica,Cliente,Apsen Farmacêutica - Quintal Dev 30%
5898899895,2021-08-10 11:19,2023-03-09 14:36,2021-11-11 17:47,2022-03-11 17:07,Negócio perdido,,,,,,,,,Não é ICP,,JAMES DELIVERY,James Delivery,Software de computador,Agendamento_Aceito,James Delivery
5870630303,2021-08-06 15:17,2023-07-19 14:57,2022-10-06 09:05,2021-09-27 14:35,Negócio perdido,,,,,,,,,Maturação,,SIM REDE,SIM Rede de Postos,Varejo ,Agendamento_Aceito,SIM Rede de Postos
5868404302,2021-08-06 10:58,2023-07-19 15:10,2023-05-30 15:54,2021-10-29 18:48,Negociação,127874.04,,,,127874.04,127874.04,89511.828,89511.828,Financeiro,,FRÍSIA,Frísia,,Proposta,Frísia
5838111343,2021-08-03 10:01,2023-07-20 11:29,2022-04-12 16:40,2022-08-10 13:42,Negócio perdido,928021.56,,,,928021.56,928021.56,0.0,0.0,Desinteresse/Declinou; Maturação; Timing,,NEOGRID,Neogrid,Software de computador,Proposta,Neogrid
5804109126,2021-07-29 17:52,2023-03-09 14:36,2022-04-18 19:37,2022-10-26 16:17,Negócio perdido,,,,,,,,,Sumiu,,COLGATE-PALMOLIVE,Colgate-Palmolive,,Diagnostico,Colgate-Palmolive
5730054705,2021-07-20 19:09,2023-03-09 14:37,2021-11-03 18:07,2021-08-04 13:54,Negócio perdido,,,,,,,,,Timing,,KEPLER WEBER,Kepler Weber,,Agendamentos,Kepler Weber
5721626449,2021-07-19 17:22,2023-07-19 15:42,2022-03-10 17:45,2022-03-11 17:00,Negócio perdido,317610.12,,,,317610.12,317610.12,0.0,0.0,Sumiu,,EUROCHEM,Eurochem - Fertilizantes Tocantins,,Proposta,Eurochem - Fertilizantes Tocantins
5692550038,2021-07-15 14:11,2023-07-20 11:47,2021-10-15 14:07,2021-10-18 15:21,Cliente,144000.0,,,,144000.0,144000.0,144000.0,144000.0,,,INMETRICS,Inmetrics,Software de computador,Cliente,Inmetrics
5691537816,2021-07-15 10:53,2023-03-09 14:36,2022-03-16 14:46,2022-02-15 15:09,Negócio perdido,,,,,,,,,Sumiu,,MERCK,Merck,Farmacêutica,Diagnostico,Merck
5685480874,2021-07-14 15:57,2023-07-19 15:41,2021-08-23 10:19,2021-09-30 09:10,Negócio perdido,,,,,,,,,Desinteresse/Declinou; Não é ICP,,COFCO,COFCO,Agricultura ,Agendamento_Aceito,COFCO
5666050879,2021-07-12 10:22,2023-03-09 14:36,2021-10-29 18:53,2022-03-11 17:03,Negócio perdido,,,,,,,,,Saiu da Empresa,,LA MODA,La Moda,Vestuário e moda,Diagnostico,La Moda
5635001694,2021-07-07 19:41,2023-03-09 14:36,2021-08-13 08:00,2021-09-30 10:17,Negócio perdido,,,,,,,,,Não é ICP; Timing; Financeiro,,META,Meta,Tecnologia da informação e serviços,Agendamento_Aceito,Meta
5623783283,2021-07-06 15:15,2023-07-19 15:44,2021-10-01 08:00,2021-10-21 02:47,Negócio perdido,,,,,,,,,Não é ICP; Desinteresse/Declinou,,ATOS,Atvos,,Agendamento_Aceito,Atvos
5616532641,2021-07-05 15:44,2023-07-19 15:09,2022-03-10 18:53,2021-07-23 16:02,Negócio perdido,,,,,,,,,Timing,,PIRACANJUBA,Piracanjuba ,Alimentos e bebidas ,Agendamento_Aceito,Piracanjuba 
5616367132,2021-07-05 14:46,2023-07-20 11:44,2022-05-24 16:34,,Negócio perdido,804696.8,,,,804696.8,804696.8,0.0,0.0,Desinteresse/Declinou; Financeiro; Sumiu,,LUMEN TECHNOLOGIES,Lumen Technologies,Tecnologia da informação e serviços,Proposta,Lumen Technologies
5613586184,2021-07-05 09:31,2023-05-10 15:23,2023-05-10 15:22,,Negócio perdido,282109.2,,,,282109.2,282109.2,0.0,0.0,Sumiu; Saiu da Empresa,,MADESA MÓVEIS,Madesa Móveis,Mobília ,Agendamentos,Madesa Móveis
5565405728,2021-06-29 10:52,2023-07-19 14:57,2021-10-05 08:00,2021-10-21 02:47,Negócio perdido,,,,,,,,,Não é ICP,,ACQIO,Acqio,Serviços financeiros ,Agendamento_Aceito,Acqio
5557094673,2021-06-28 11:12,2023-07-19 14:46,2021-08-11 12:28,2021-08-23 12:17,Negócio perdido,,,,,,,,,Desinteresse/Declinou,,DELIVERY CENTER,Delivery Center,Varejo ,Proposta,Delivery Center
5536620117,2021-06-25 14:07,2023-05-10 16:59,2021-08-31 15:45,2021-08-31 12:10,Negócio perdido,53796.6,,,,53796.6,53796.6,0.0,0.0,Fechou com Concorrente,,EUROFARMA,Eurofarma,Farmacêutica ,Proposta,Eurofarma - Genéricos
5516116233,2021-06-23 13:13,2023-07-19 15:03,2021-07-02 14:30,2021-07-02 14:17,Negócio perdido,,,,,,,,,Não é ICP,,ADECOAGRO,Adecoagro,Agricultura ,Agendamento_Aceito,Adecoagro
5514116482,2021-06-23 10:13,2023-07-20 11:34,2021-08-13 08:00,2021-12-01 18:21,Negócio perdido,,,,,,,,,Maturação,,SEGUROS SURA,Seguros SURA ,Seguro,Agendamento_Aceito,Seguros SURA 
5496370183,2021-06-21 14:52,2023-07-20 11:10,2021-07-01 10:00,2021-09-30 10:10,Negócio perdido,,,,,,,,,Não é ICP; Timing; Nós Declinamos,,GUARIDA IMÓVEIS,Guarida Imóveis,Imobiliária,Agendamento_Aceito,Guarida Imóveis
